CCTV Junction No.,camera_count,location,latitude,longitude,traffic_volume,average_speed,accident_count,pedestrian_density,congestion_level,weather_risk,night_time_risk,officer_present,speed_risk,traffic_volume_norm,accident_count_norm,pedestrian_density_norm,congestion_level_norm,weather_risk_norm,night_time_risk_norm,speed_risk_norm,risk_score,risk_category,risk_reason
541,1,Keshav Dwar,21.11549912981818,79.11415359864145,3479,52,3,99,4,4,2,0,12,0.6622073578595318,0.3333333333333333,1.0,0.3333333333333333,0.8,0.4,0.41379310344827586,53.38,MEDIUM,"High pedestrian density, Weather-related risk"
542,1,Ashirwad Nagar,21.214486123271048,79.09393304824471,2781,42,2,38,2,4,0,1,2,0.506577480490524,0.2222222222222222,0.3146067415730337,0.1111111111111111,0.8,0.0,0.06896551724137931,27.87,LOW,Weather-related risk
543,1,Bandhu Nagar Chowk,21.172740956134106,79.01968673165236,3149,35,6,60,2,5,4,0,5,0.5886287625418061,0.6666666666666666,0.5617977528089888,0.1111111111111111,1.0,0.8,0.1724137931034483,52.59,MEDIUM,Weather-related risk
544,1,Gaytri Nagar,21.12743713666042,79.0048789269237,813,68,4,58,7,1,3,1,28,0.0677814938684504,0.4444444444444444,0.5393258426966292,0.6666666666666666,0.2,0.6,0.9655172413793104,46.43,MEDIUM,Unsafe speed pattern
545,1,Mahajan Complex,21.180604082128703,79.13812717717235,3113,57,3,52,1,1,1,0,17,0.5806020066889632,0.3333333333333333,0.47191011235955055,0.0,0.2,0.2,0.5862068965517241,36.55,LOW,No major risk factors
546,1,Passport Office Mankapur,21.174175388854948,79.09249754717811,3583,32,3,81,7,5,0,0,8,0.6853957636566332,0.3333333333333333,0.797752808988764,0.6666666666666666,1.0,0.0,0.27586206896551724,53.43,MEDIUM,"High pedestrian density, Weather-related risk"
547,1,Shyam Lawn Chowk,21.14297952616394,79.11948059364643,2756,50,6,96,1,5,2,1,10,0.5010033444816053,0.6666666666666666,0.9662921348314607,0.0,1.0,0.4,0.3448275862068966,54.96,MEDIUM,"High pedestrian density, Weather-related risk"
548,1,Utthan Nagar Y-Point,21.113626911063957,79.07222835272688,1537,49,4,14,6,0,5,0,9,0.22920847268673356,0.4444444444444444,0.0449438202247191,0.5555555555555556,0.0,1.0,0.3103448275862069,35.03,LOW,No major risk factors
549,1,Sharda Chowk Godhni,21.180588783471137,79.01759622834436,3989,59,2,51,3,0,5,0,19,0.7759197324414716,0.2222222222222222,0.4606741573033708,0.2222222222222222,0.0,1.0,0.6551724137931034,43.98,MEDIUM,Heavy traffic volume
550,1,Padmavati Nagar Chowk,21.162436924108455,79.01877786883038,3134,69,1,16,8,2,4,0,29,0.5852842809364549,0.1111111111111111,0.06741573033707865,0.7777777777777778,0.4,0.8,1.0,43.72,MEDIUM,"High congestion, Unsafe speed pattern"
551,1,Gorewada new,21.192678207008278,79.10283479308434,4483,23,3,51,6,2,4,1,17,0.8860646599777035,0.3333333333333333,0.4606741573033708,0.5555555555555556,0.4,0.8,0.5862068965517241,54.83,MEDIUM,Heavy traffic volume
552,1,Godhani exit,21.16241962013344,79.06454588423492,2278,67,4,45,2,2,0,0,27,0.39442586399108137,0.4444444444444444,0.39325842696629215,0.1111111111111111,0.4,0.0,0.9310344827586207,40.1,MEDIUM,Unsafe speed pattern
553,1,Behind Kamal Talkies,21.202261780038228,79.03007870900505,4395,52,5,36,8,2,3,0,12,0.8664437012263099,0.5555555555555556,0.29213483146067415,0.7777777777777778,0.4,0.6,0.41379310344827586,59.18,MEDIUM,"Heavy traffic volume, High congestion"
554,1,Panchpaoli Garden First Fatak,21.16622882065294,79.07373918201121,1624,44,6,67,5,4,2,0,4,0.24860646599777034,0.6666666666666666,0.6404494382022472,0.4444444444444444,0.8,0.4,0.13793103448275862,48.62,MEDIUM,Weather-related risk
555,1,Siddharth Nagar Buddha Park,21.167312556584246,79.00963134056127,1197,58,2,55,8,4,0,0,18,0.15340022296544037,0.2222222222222222,0.5056179775280899,0.7777777777777778,0.8,0.0,0.6206896551724138,39.19,LOW,"High congestion, Weather-related risk"
556,1,Siddharth Nagar Chowk Road Near By Chaman Giri Baba Mandir,21.205198432319,79.08729571028717,2679,48,4,75,8,0,3,1,8,0.483835005574136,0.4444444444444444,0.7303370786516854,0.7777777777777778,0.0,0.6,0.27586206896551724,51.39,MEDIUM,"High congestion, High pedestrian density"
557,1,Barse Ghat,21.14841794394549,79.04034901066527,1904,46,4,34,6,1,4,0,6,0.3110367892976589,0.4444444444444444,0.2696629213483146,0.5555555555555556,0.2,0.8,0.20689655172413793,39.0,LOW,No major risk factors
558,1,Saithan Chowk,21.116081827414078,79.11963386509558,1543,17,0,82,2,5,5,0,23,0.230546265328874,0.0,0.8089887640449438,0.1111111111111111,1.0,1.0,0.7931034482758621,36.34,LOW,"High pedestrian density, Unsafe speed pattern, Weather-related risk"
559,1,IT Park,21.1034539211576,79.04655429383854,2429,17,4,36,8,1,1,1,23,0.4280936454849498,0.4444444444444444,0.29213483146067415,0.7777777777777778,0.2,0.2,0.7931034482758621,47.87,MEDIUM,"High congestion, Unsafe speed pattern"
560,1,Mahatma Jyotibha Phule Krida Sankul,21.190616470680837,79.06828302236227,1513,42,5,10,6,3,5,0,2,0.22385730211817167,0.5555555555555556,0.0,0.5555555555555556,0.6,1.0,0.06896551724137931,38.17,LOW,No major risk factors
561,1,Baba Tajbagh Samos Ground Back Side,21.17443714616242,79.00174308098622,726,58,2,96,6,4,2,0,18,0.048383500557413604,0.2222222222222222,0.9662921348314607,0.5555555555555556,0.8,0.4,0.6206896551724138,42.67,MEDIUM,"High pedestrian density, Weather-related risk"
562,1,Sindhiban Area,21.18448957217191,79.01086703316918,2328,29,5,83,8,2,2,0,11,0.4055741360089186,0.5555555555555556,0.8202247191011236,0.7777777777777778,0.4,0.4,0.3793103448275862,56.54,MEDIUM,"High congestion, High pedestrian density"
563,1,Bada Tajbagh Y-Point,21.12555569938107,79.05887403346101,2523,55,4,51,1,2,5,0,15,0.44905239687848386,0.4444444444444444,0.4606741573033708,0.0,0.4,1.0,0.5172413793103449,41.4,MEDIUM,No major risk factors
564,1,Shyambagh Area,21.116364577070414,79.07199082520756,2952,37,5,61,2,3,5,0,3,0.5447045707915273,0.5555555555555556,0.5730337078651685,0.1111111111111111,0.6,1.0,0.10344827586206896,46.86,MEDIUM,No major risk factors
565,1,PPF Officer Quarter,21.101745359880148,79.09000308221789,2585,54,2,34,9,1,3,0,14,0.462876254180602,0.2222222222222222,0.2696629213483146,0.8888888888888888,0.2,0.6,0.4827586206896552,42.13,MEDIUM,High congestion
566,2,Lokmat Square,21.142070507056793,79.0437493868064,4783,25,2,63,8,2,0,0,15,0.9529542920847268,0.2222222222222222,0.5955056179775281,0.7777777777777778,0.4,0.0,0.5172413793103449,53.5,MEDIUM,"Heavy traffic volume, High congestion"
567,1,Waddhamna Inside Godown Area,21.170790122422556,79.10424728291898,1580,62,0,76,7,1,4,0,22,0.23879598662207357,0.0,0.7415730337078652,0.6666666666666666,0.2,0.8,0.7586206896551724,38.49,LOW,"High pedestrian density, Unsafe speed pattern"
568,1,Navnit Nagar Bus Stop,21.14706928541197,79.12901835957838,2820,46,4,15,7,5,3,0,6,0.515273132664437,0.4444444444444444,0.056179775280898875,0.6666666666666666,1.0,0.6,0.20689655172413793,44.55,MEDIUM,Weather-related risk
569,1,Waddhamna Godown Exit Point,21.15249699064285,79.116977648334,3690,68,1,67,5,3,1,0,28,0.709253065774805,0.1111111111111111,0.6404494382022472,0.4444444444444444,0.6,0.2,0.9655172413793104,47.45,MEDIUM,"Heavy traffic volume, Unsafe speed pattern"
570,1,Defence Sonegoan Nipponi,21.208499043339252,79.00594282380226,3130,50,2,79,2,1,5,0,10,0.5843924191750278,0.2222222222222222,0.7752808988764045,0.1111111111111111,0.2,1.0,0.3448275862068966,41.1,MEDIUM,High pedestrian density
571,1,Dr. Babasaheb Ambedkar Jr. College,21.141790656042797,79.07207604208867,3063,47,3,62,6,5,1,1,7,0.5694537346711259,0.3333333333333333,0.5842696629213483,0.5555555555555556,1.0,0.2,0.2413793103448276,46.9,MEDIUM,Weather-related risk
572,1,Rajabaksh Hanuman Temple,21.16167873869918,79.01573952676273,3792,38,2,75,10,1,1,0,2,0.7319955406911929,0.2222222222222222,0.7303370786516854,1.0,0.2,0.2,0.06896551724137931,49.95,MEDIUM,"Heavy traffic volume, High congestion, High pedestrian density"
573,1,TB Ward PWD Office,21.19403836152894,79.03630675237937,4086,53,2,67,3,1,3,1,13,0.7975473801560758,0.2222222222222222,0.6404494382022472,0.2222222222222222,0.2,0.6,0.4482758620689655,44.04,MEDIUM,Heavy traffic volume
574,1,Shiv Mandir,21.147585133878554,79.14799938899007,4931,48,1,91,4,2,4,0,8,0.9859531772575251,0.1111111111111111,0.9101123595505618,0.3333333333333333,0.4,0.8,0.27586206896551724,50.46,MEDIUM,"Heavy traffic volume, High pedestrian density"
575,1,TB Ward Area,21.174650404027346,79.02137433143523,3447,42,3,96,10,0,2,1,2,0.6550724637681159,0.3333333333333333,0.9662921348314607,1.0,0.0,0.4,0.06896551724137931,55.29,MEDIUM,"High congestion, High pedestrian density"
576,1,Imamwada Square,21.203483645049612,79.0748332230177,4459,51,4,11,2,4,0,1,11,0.8807134894091416,0.4444444444444444,0.011235955056179775,0.1111111111111111,0.8,0.0,0.3793103448275862,40.58,MEDIUM,"Heavy traffic volume, Weather-related risk"
577,1,Sut Girni,21.21394247483892,79.09272336014772,3313,21,6,85,2,1,2,0,19,0.6251950947603121,0.6666666666666666,0.8426966292134831,0.1111111111111111,0.2,0.4,0.6551724137931034,56.36,MEDIUM,High pedestrian density
578,1,Dental College Nagal Wadi,21.117648817711487,79.10536974558161,3083,18,3,31,8,1,4,0,22,0.5739130434782609,0.3333333333333333,0.23595505617977527,0.7777777777777778,0.2,0.8,0.7586206896551724,49.27,MEDIUM,"High congestion, Unsafe speed pattern"
579,1,Ashtvinayak Impire,21.211190515019382,79.08394730252304,661,51,2,46,8,1,2,0,11,0.0338907469342252,0.2222222222222222,0.4044943820224719,0.7777777777777778,0.2,0.4,0.3793103448275862,31.87,LOW,High congestion
580,1,Nildho Area,21.159053955169547,79.00146562711288,1093,15,3,29,10,0,5,0,25,0.1302118171683389,0.3333333333333333,0.21348314606741572,1.0,0.0,1.0,0.8620689655172413,44.43,MEDIUM,"High congestion, Unsafe speed pattern"
581,1,Rajiv Nagar Police Chowki Zenda Chowk,21.130989326595877,79.0489691962366,3759,15,1,33,6,5,5,0,25,0.7246376811594203,0.1111111111111111,0.25842696629213485,0.5555555555555556,1.0,1.0,0.8620689655172413,48.66,MEDIUM,"Heavy traffic volume, Unsafe speed pattern, Weather-related risk"
582,1,Digdho,21.15509629074859,79.07765674650771,4655,61,2,93,5,3,3,1,21,0.9244147157190635,0.2222222222222222,0.9325842696629213,0.4444444444444444,0.6,0.6,0.7241379310344828,59.05,MEDIUM,"Heavy traffic volume, High pedestrian density, Unsafe speed pattern"
583,1,Maruti Agro,21.21760390903426,79.01317997487172,3462,34,1,74,8,2,1,0,6,0.6584169453734671,0.1111111111111111,0.7191011235955056,0.7777777777777778,0.4,0.2,0.20689655172413793,44.02,MEDIUM,"High congestion, High pedestrian density"
584,1,Rakshak Nagar Gedam Layout Wanadongri,21.159114171279146,79.05259403968138,4388,33,3,74,4,0,4,0,7,0.8648829431438128,0.3333333333333333,0.7191011235955056,0.3333333333333333,0.0,0.8,0.2413793103448276,49.5,MEDIUM,"Heavy traffic volume, High pedestrian density"
585,1,Madhav Nagari,21.139450193234502,79.0049804663187,3890,43,4,90,4,5,4,0,3,0.7538461538461538,0.4444444444444444,0.898876404494382,0.3333333333333333,1.0,0.8,0.10344827586206896,56.93,MEDIUM,"Heavy traffic volume, High pedestrian density, Weather-related risk"
586,1,Ekatmata Nagar,21.176008102518008,79.01178677457325,1163,24,2,10,5,1,2,0,16,0.14581939799331103,0.2222222222222222,0.0,0.4444444444444444,0.2,0.4,0.5517241379310345,24.77,LOW,No major risk factors
587,1,Jaytala Area,21.128817474253385,79.05953849143025,1632,32,2,12,1,5,3,1,8,0.2503901895206243,0.2222222222222222,0.02247191011235955,0.0,1.0,0.6,0.27586206896551724,22.77,LOW,Weather-related risk
588,1,Esasani Shanti Nagar,21.10910359937304,79.01990736310646,1041,42,3,55,1,0,2,1,2,0.11861761426978819,0.3333333333333333,0.5056179775280899,0.0,0.0,0.4,0.06896551724137931,22.65,LOW,No major risk factors
589,1,Bajaj Steel T-Point Vimal Point,21.11546556662928,79.08513112723924,3474,49,2,64,2,0,2,0,9,0.6610925306577481,0.2222222222222222,0.6067415730337079,0.1111111111111111,0.0,0.4,0.3103448275862069,35.76,LOW,No major risk factors
590,1,Perfect Former C20 10,21.115365500674933,79.10341974537059,1367,57,2,84,8,0,4,0,17,0.19130434782608696,0.2222222222222222,0.8314606741573034,0.7777777777777778,0.0,0.8,0.5862068965517241,44.49,MEDIUM,"High congestion, High pedestrian density"
591,1,Gandhi Nissan Service T-Point,21.118228323221476,79.12008800486636,2566,61,3,97,7,3,2,0,21,0.4586399108138239,0.3333333333333333,0.9775280898876404,0.6666666666666666,0.6,0.4,0.7241379310344828,56.08,MEDIUM,"High pedestrian density, Unsafe speed pattern"
592,1,PIX Company,21.11665926071793,79.03002253663672,931,45,1,95,10,4,1,1,5,0.09409141583054627,0.1111111111111111,0.9550561797752809,1.0,0.8,0.2,0.1724137931034483,41.27,MEDIUM,"High congestion, High pedestrian density, Weather-related risk"
593,1,Koradi Mandir Maha Dwar,21.176904969376388,79.02512238733885,4778,41,6,73,9,2,2,0,1,0.9518394648829431,0.6666666666666666,0.7078651685393258,0.8888888888888888,0.4,0.4,0.034482758620689655,67.33,MEDIUM,"Heavy traffic volume, High congestion, High pedestrian density"
594,2,Koradi Lake Both sode of Highway,21.1218256101279,79.01568517605016,1706,25,2,54,5,3,1,0,15,0.26688963210702343,0.2222222222222222,0.4943820224719101,0.4444444444444444,0.6,0.2,0.5172413793103449,35.26,LOW,No major risk factors
595,1,KTPS Colony Gate No.1,21.141480073998864,79.09546453743154,3028,63,2,35,2,3,4,1,23,0.5616499442586399,0.2222222222222222,0.2808988764044944,0.1111111111111111,0.6,0.8,0.7931034482758621,38.71,LOW,Unsafe speed pattern
596,1,KTPS Colony Gate No.2,21.207614609188724,79.10597135897304,1669,63,2,86,7,4,3,0,23,0.25863991081382387,0.2222222222222222,0.8539325842696629,0.6666666666666666,0.8,0.6,0.7931034482758621,49.58,MEDIUM,"High pedestrian density, Unsafe speed pattern, Weather-related risk"
597,1,Karemore Complex Sq. To Mahadula Tpoint Left side service road 1,21.156875396831545,79.00473792172384,1330,52,4,74,8,3,5,1,12,0.1830546265328874,0.4444444444444444,0.7191011235955056,0.7777777777777778,0.6,1.0,0.41379310344827586,51.59,MEDIUM,"High congestion, High pedestrian density"
598,1,Karemore Complex Sq. To Mahadula Tpoint Left side service road 2,21.180106928622525,79.14043183693656,2151,19,1,33,7,0,1,0,21,0.3661092530657748,0.1111111111111111,0.25842696629213485,0.6666666666666666,0.0,0.2,0.7241379310344828,32.77,LOW,Unsafe speed pattern
599,1,Karemore Complex Sq. To Mahadula Tpoint Left side service road 3,21.120678384544195,79.00779569254772,1636,22,2,83,7,0,3,1,18,0.2512820512820513,0.2222222222222222,0.8202247191011236,0.6666666666666666,0.0,0.6,0.6206896551724138,43.2,MEDIUM,High pedestrian density
600,1,Srivas Nagar T-Point Devi Mandir,21.12307468225704,79.08119445029516,3310,48,4,44,5,5,3,0,8,0.624526198439242,0.4444444444444444,0.38202247191011235,0.4444444444444444,1.0,0.6,0.27586206896551724,48.98,MEDIUM,Weather-related risk
601,1,Techpost Tower City,21.104904233951977,79.10635907791763,975,62,3,33,2,1,1,0,22,0.10390189520624303,0.3333333333333333,0.25842696629213485,0.1111111111111111,0.2,0.2,0.7586206896551724,27.21,LOW,Unsafe speed pattern
602,1,Processes Sabhagruh,21.12027220756866,79.13064536856191,3310,66,3,37,6,3,4,0,26,0.624526198439242,0.3333333333333333,0.30337078651685395,0.5555555555555556,0.6,0.8,0.896551724137931,51.34,MEDIUM,Unsafe speed pattern
603,1,Shiv Shakti Nagar Chowk,21.133430840683836,79.10711303981986,1826,26,3,89,4,1,0,1,14,0.2936454849498328,0.3333333333333333,0.8876404494382022,0.3333333333333333,0.2,0.0,0.4827586206896552,40.02,MEDIUM,High pedestrian density
604,1,kharbi chowki T point,21.121241258113212,79.12025921246047,1519,52,6,25,10,2,3,0,12,0.22519509476031216,0.6666666666666666,0.16853932584269662,1.0,0.4,0.6,0.41379310344827586,51.17,MEDIUM,High congestion
605,1,Dipti Signal Railway Crossing Small Factory Area,21.110644304050847,79.05091752888143,2336,15,3,68,2,0,3,0,25,0.40735785953177256,0.3333333333333333,0.651685393258427,0.1111111111111111,0.0,0.6,0.8620689655172413,41.21,MEDIUM,Unsafe speed pattern
606,1,Sambhavnath Jain Mandir Wardhman Nagar,21.114476304532072,79.12222376706198,4756,45,3,90,9,5,4,0,5,0.9469342251950947,0.3333333333333333,0.898876404494382,0.8888888888888888,1.0,0.8,0.1724137931034483,66.48,MEDIUM,"Heavy traffic volume, High congestion, High pedestrian density, Weather-related risk"
607,1,Shastri Nagar Chowk,21.155293452163928,79.0120172269577,2948,18,1,63,7,2,4,0,22,0.5438127090301004,0.1111111111111111,0.5955056179775281,0.6666666666666666,0.4,0.8,0.7586206896551724,46.73,MEDIUM,Unsafe speed pattern
608,1,Kumbhar Toli Chowk,21.124760046208696,79.13422249840907,4793,63,2,88,6,5,2,0,23,0.9551839464882943,0.2222222222222222,0.8764044943820225,0.5555555555555556,1.0,0.4,0.7931034482758621,62.18,MEDIUM,"Heavy traffic volume, High pedestrian density, Unsafe speed pattern, Weather-related risk"
609,1,Danaganj Chowk T-Point,21.14371238332577,79.08213885642306,1783,59,4,25,5,4,4,1,19,0.28405797101449276,0.4444444444444444,0.16853932584269662,0.4444444444444444,0.8,0.8,0.6551724137931034,42.76,MEDIUM,Weather-related risk
610,1,Tipu Sultan Chowk,21.160410072502586,79.12259466549438,1159,64,3,24,3,0,3,0,24,0.14492753623188406,0.3333333333333333,0.15730337078651685,0.2222222222222222,0.0,0.6,0.8275862068965517,29.87,LOW,Unsafe speed pattern
611,1,UCO Bank,21.182847379435525,79.06784774267774,2510,19,3,20,10,2,1,0,21,0.4461538461538462,0.3333333333333333,0.11235955056179775,1.0,0.4,0.2,0.7241379310344828,45.85,MEDIUM,"High congestion, Unsafe speed pattern"
612,1,Universal Chowk,21.104717456780932,79.09653665427948,898,44,2,74,10,4,0,0,4,0.08673355629877369,0.2222222222222222,0.7191011235955056,1.0,0.8,0.0,0.13793103448275862,39.57,LOW,"High congestion, High pedestrian density, Weather-related risk"
613,1,RamSumer Baba Nagar,21.195929247869085,79.07896039914041,2233,38,3,88,4,2,2,0,2,0.38439241917502787,0.3333333333333333,0.8764044943820225,0.3333333333333333,0.4,0.4,0.06896551724137931,40.52,MEDIUM,High pedestrian density
614,1,Premnagar Shaktidham Ram Mandir,21.17534804673891,79.1097384282633,2625,17,1,99,3,5,1,0,23,0.4717948717948718,0.1111111111111111,1.0,0.2222222222222222,1.0,0.2,0.7931034482758621,45.03,MEDIUM,"High pedestrian density, Unsafe speed pattern, Weather-related risk"
615,1,Lalganj Sweeper Colony,21.109811083833865,79.0122444973046,2671,25,2,77,8,4,0,0,15,0.48205128205128206,0.2222222222222222,0.7528089887640449,0.7777777777777778,0.8,0.0,0.5172413793103449,48.44,MEDIUM,"High congestion, High pedestrian density, Weather-related risk"
616,2,Bus Stand Chowk,21.204829434892815,79.00905281259858,574,59,2,52,3,4,0,0,19,0.014492753623188406,0.2222222222222222,0.47191011235955055,0.2222222222222222,0.8,0.0,0.6551724137931034,27.92,LOW,Weather-related risk
617,1,Chawdi Chowk,21.210504688063818,79.03706548510152,3971,18,3,78,7,0,0,0,22,0.7719063545150502,0.3333333333333333,0.7640449438202247,0.6666666666666666,0.0,0.0,0.7586206896551724,54.49,MEDIUM,"Heavy traffic volume, High pedestrian density, Unsafe speed pattern"
618,1,Madan Chowk,21.107329355182586,79.02393170201698,1336,40,5,22,7,1,5,1,0,0.18439241917502788,0.5555555555555556,0.1348314606741573,0.6666666666666666,0.2,1.0,0.0,38.38,LOW,No major risk factors
619,1,Kamsari Bazar Highway T-Point,21.133225317777665,79.13076753498883,999,41,3,19,7,5,1,0,1,0.10925306577480491,0.3333333333333333,0.10112359550561797,0.6666666666666666,1.0,0.2,0.034482758620689655,30.05,LOW,Weather-related risk
620,1,Bhaji Mandi,21.196744153575168,79.03288209810371,637,60,6,84,7,5,2,0,20,0.028539576365663323,0.6666666666666666,0.8314606741573034,0.6666666666666666,1.0,0.4,0.6896551724137931,56.94,MEDIUM,"High pedestrian density, Weather-related risk"
621,1,Futana Oli Chowk,21.189791162846042,79.14637978837287,2597,68,2,91,2,4,2,1,28,0.46555183946488293,0.2222222222222222,0.9101123595505618,0.1111111111111111,0.8,0.4,0.9655172413793104,46.95,MEDIUM,"High pedestrian density, Unsafe speed pattern, Weather-related risk"
622,1,Gol Bazar Parumal Chowk,21.12214252232277,79.05053436876567,4196,57,5,50,10,4,0,1,17,0.8220735785953177,0.5555555555555556,0.449438202247191,1.0,0.8,0.0,0.5862068965517241,64.71,MEDIUM,"Heavy traffic volume, High congestion, Weather-related risk"
623,1,Warispura,21.125121918800406,79.0273176873533,2385,41,6,59,3,0,1,0,1,0.4182831661092531,0.6666666666666666,0.550561797752809,0.2222222222222222,0.0,0.2,0.034482758620689655,41.3,MEDIUM,No major risk factors
624,1,Pili Haveli,21.144456652334966,79.11845477607137,3257,56,6,96,10,1,5,0,16,0.6127090301003344,0.6666666666666666,0.9662921348314607,1.0,0.2,1.0,0.5517241379310345,73.27,HIGH,"High congestion, High pedestrian density"
625,1,Garud Chowk,21.158142758222922,79.09880616632513,4420,65,3,80,9,5,0,1,25,0.8720178372352285,0.3333333333333333,0.7865168539325843,0.8888888888888888,1.0,0.0,0.8620689655172413,66.19,MEDIUM,"Heavy traffic volume, High congestion, High pedestrian density, Unsafe speed pattern, Weather-related risk"
626,1,Shukrawari Bazar,21.174190572583637,79.07472935746797,2400,64,4,68,3,3,4,0,24,0.42162764771460426,0.4444444444444444,0.651685393258427,0.2222222222222222,0.6,0.8,0.8275862068965517,50.15,MEDIUM,Unsafe speed pattern
627,1,Goyal Chowk Talkies shukrawari bazar,21.144269636748373,79.08330453264064,3110,20,3,48,2,3,2,0,20,0.579933110367893,0.3333333333333333,0.42696629213483145,0.1111111111111111,0.6,0.4,0.6896551724137931,41.57,MEDIUM,No major risk factors
628,1,Chowadhary Hospital T-Point,21.15550416593598,79.10788026674084,4486,29,2,12,9,1,3,0,11,0.8867335562987737,0.2222222222222222,0.02247191011235955,0.8888888888888888,0.2,0.6,0.3793103448275862,45.86,MEDIUM,"Heavy traffic volume, High congestion"
629,1,Ram Mandir Chowk,21.189696512576052,79.03426821119969,1949,67,5,85,10,2,0,0,27,0.3210702341137124,0.5555555555555556,0.8426966292134831,1.0,0.4,0.0,0.9310344827586207,62.04,MEDIUM,"High congestion, High pedestrian density, Unsafe speed pattern"
630,1,Borkar Chowk,21.10440198434687,79.14945008740851,1046,44,4,16,9,0,4,0,4,0.1197324414715719,0.4444444444444444,0.06741573033707865,0.8888888888888888,0.0,0.8,0.13793103448275862,35.45,LOW,High congestion
631,1,Durga Chowk,21.130292433321284,79.14621897432201,2503,56,2,58,4,1,2,1,16,0.44459308807134895,0.2222222222222222,0.5393258426966292,0.3333333333333333,0.2,0.4,0.5517241379310345,37.17,LOW,No major risk factors
632,1,Nagsen Nagar Highway T-Point,21.185601950306147,79.09754885295204,2596,51,0,35,9,3,5,0,11,0.4653288740245262,0.0,0.2808988764044944,0.8888888888888888,0.6,1.0,0.3793103448275862,38.65,LOW,High congestion
633,1,Haidari Chowk,21.207424820522466,79.02993136763938,1203,51,0,42,3,4,1,0,11,0.15473801560758083,0.0,0.3595505617977528,0.2222222222222222,0.8,0.2,0.3793103448275862,20.61,LOW,Weather-related risk
634,1,Shastri Munch,21.16140129305388,79.10203423636469,2903,56,5,57,7,3,2,0,16,0.5337792642140469,0.5555555555555556,0.5280898876404494,0.6666666666666666,0.6,0.4,0.5517241379310345,55.78,MEDIUM,No major risk factors
635,1,Kadhar Zenda,21.16385361823184,79.01082976134687,2125,51,6,88,7,4,1,0,11,0.36031215161649943,0.6666666666666666,0.8764044943820225,0.6666666666666666,0.8,0.2,0.3793103448275862,59.15,MEDIUM,"High pedestrian density, Weather-related risk"
636,1,M.M. Rubani High School,21.112860641360776,79.00459787533087,3831,49,1,11,8,0,1,1,9,0.7406911928651059,0.1111111111111111,0.011235955056179775,0.7777777777777778,0.0,0.2,0.3103448275862069,34.09,LOW,"Heavy traffic volume, High congestion"
637,2,Kalsa Tall Chowk,21.153689484018816,79.03865243327668,3478,37,2,80,10,4,5,0,3,0.6619843924191751,0.2222222222222222,0.7865168539325843,1.0,0.8,1.0,0.10344827586206896,56.74,MEDIUM,"High congestion, High pedestrian density, Weather-related risk"
638,1,Khaparkheda T-Point,21.163914071974606,79.0693934435109,3339,20,5,41,4,1,5,1,20,0.6309921962095875,0.5555555555555556,0.34831460674157305,0.3333333333333333,0.2,1.0,0.6896551724137931,52.41,MEDIUM,No major risk factors
639,1,Moth Puliya Near Warispura Turning ,21.12909646043617,79.13024087581125,3884,18,4,13,3,4,0,0,22,0.7525083612040134,0.4444444444444444,0.033707865168539325,0.2222222222222222,0.8,0.0,0.7586206896551724,43.81,MEDIUM,"Heavy traffic volume, Unsafe speed pattern, Weather-related risk"
640,1,Altaf Hotel Chowk Ismailpura,21.132309187713926,79.10907536046494,3159,32,3,29,3,2,0,0,8,0.5908584169453734,0.3333333333333333,0.21348314606741572,0.2222222222222222,0.4,0.0,0.27586206896551724,33.11,LOW,No major risk factors
641,1,Kamptee Police Station T-Point,21.145274099572557,79.11140597818,2361,23,2,45,5,1,2,1,17,0.4129319955406912,0.2222222222222222,0.39325842696629215,0.4444444444444444,0.2,0.4,0.5862068965517241,36.35,LOW,No major risk factors
642,1,Kalmana T-Point,21.10240854373333,79.06382400016722,3356,63,0,41,1,0,5,0,23,0.6347826086956522,0.0,0.34831460674157305,0.0,0.0,1.0,0.7931034482758621,30.85,LOW,Unsafe speed pattern
643,1,Jai bhim Chowk,21.138649499869985,79.05189024888205,1185,43,4,37,10,1,4,0,3,0.15072463768115943,0.4444444444444444,0.30337078651685395,1.0,0.2,0.8,0.10344827586206896,41.93,MEDIUM,High congestion
645,1,Life Line Hospital Kalamna Road,21.125373760839587,79.05565581444769,4783,27,5,86,3,2,2,1,13,0.9529542920847268,0.5555555555555556,0.8539325842696629,0.2222222222222222,0.4,0.4,0.4482758620689655,60.35,MEDIUM,"Heavy traffic volume, High pedestrian density"
646,1,Pankaj Mangal Karyalay Chowk Ranala,21.139299682261353,79.14814743456041,2119,61,2,10,6,0,3,0,21,0.358974358974359,0.2222222222222222,0.0,0.5555555555555556,0.0,0.6,0.7241379310344828,32.42,LOW,Unsafe speed pattern
647,1,Ismailpura Masjid Chowk,21.11437145581831,79.00601637871188,1931,66,3,69,3,3,1,1,26,0.31705685618729096,0.3333333333333333,0.6629213483146067,0.2222222222222222,0.6,0.2,0.896551724137931,42.58,MEDIUM,Unsafe speed pattern
648,1,Jaistambh Chowk,21.20686327368879,79.13005472441837,1375,31,7,65,5,2,1,1,9,0.1930880713489409,0.7777777777777778,0.6179775280898876,0.4444444444444444,0.4,0.2,0.3103448275862069,49.23,MEDIUM,High incident risk
